LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value
IND;GDPLTFORECAST;TOT;MLN_USD;A;2053;45699030
IND;GDPLTFORECAST;TOT;MLN_USD;A;2054;47153260
IND;GDPLTFORECAST;TOT;MLN_USD;A;2055;48625880
IND;GDPLTFORECAST;TOT;MLN_USD;A;2056;50116830
IND;GDPLTFORECAST;TOT;MLN_USD;A;2057;51631240
IND;GDPLTFORECAST;TOT;MLN_USD;A;2058;53172280
IND;GDPLTFORECAST;TOT;MLN_USD;A;2059;54743510
IND;GDPLTFORECAST;TOT;MLN_USD;A;2060;56348490
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2016;2753754.29
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2017;2893305.753
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2018;3046621.08
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2019;3209713.014
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2020;3369484
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2021;3529872
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2022;3692687
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2023;3858863
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2024;4029423
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2025;4205102
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2026;4386041
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2027;4572193
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2028;4763718
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2029;4960712
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2030;5163064
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2031;5370735
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2032;5584181
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2033;5803479
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2034;6028728
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2035;6260036
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2036;6497364
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2037;6740571
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2038;6989865
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2039;7245123
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2040;7506188
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2041;7772993
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2042;8045444
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2043;8323461
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2044;8606789
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2045;8894611
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2046;9186111
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2047;9480952
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2048;9779022
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2049;10080230
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2050;10384460
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2051;10691690
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2052;11001750
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2053;11314990
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2054;11631550
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2055;11951390
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2056;12274610
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2057;12602610
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2058;12936330
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2059;13276620
IDN;GDPLTFORECAST;TOT;MLN_USD;A;2060;13624130
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2016;272129.626
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2017;280998.9158
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2018;291525.2035
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2019;301885.609
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2020;313113.5
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2021;325006.8
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2022;337319.9
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2023;349909.2
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2024;362764.1
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2025;375947.9
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2026;389481
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2027;403387.4
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2028;417682.7
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2029;432371.7
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2030;447453.2
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2031;462922.7
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2032;478771.1
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2033;494983.8
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2034;511545
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2035;528441.7
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2036;545666.9
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2037;563218.7
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2038;581100.4
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2039;599320.1
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2040;617890.4
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2041;636826
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2042;656140.8
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2043;675847.5
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2044;695958.8
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2045;716491.2
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2046;737467.9
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2047;758916.9
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2048;780868.9
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2049;803358.1
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2050;826423.4
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2051;850106
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2052;874438.8
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2053;899452.1
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2054;925179.7
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2055;951660.4
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2056;978932.1
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2057;1007015
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2058;1035919
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2059;1065656
ISR;GDPLTFORECAST;TOT;MLN_USD;A;2060;1096248
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2016;3387110.844
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2017;3439464.885
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2018;3500000.191
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2019;3554137.371
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2020;3582791
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2021;3595881
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2022;3600247
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2023;3601444
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2024;3603991
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2025;3609290
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2026;3617527
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2027;3629144
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2028;3644320
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2029;3663035
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2030;3685111
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2031;3710269
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2032;3738044
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2033;3768002
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2034;3799572
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2035;3832127
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2036;3865112
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2037;3898184
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2038;3931061
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2039;3963457
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2040;3995085
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2041;4025743
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2042;4055664
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2043;4084980
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2044;4113820
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2045;4142324
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2046;4170743
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2047;4199438
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2048;4229062
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2049;4260266
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2050;4293654
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2051;4329848
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2052;4369648
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2053;4413875
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2054;4463226
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2055;4518146
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2056;4578781
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2057;4645030
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2058;4716432
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2059;4792187
RUS;GDPLTFORECAST;TOT;MLN_USD;A;2060;4871356
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2016;59842.59958
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2017;62835.21327
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2018;65947.5278
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2019;68548.73702
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2020;69257.93
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2021;69639
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2022;70070.24
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2023;70632.55
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2024;71324.68
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2025;72113.83
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2026;72964.37
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2027;73850.11
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2028;74763.62
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2029;75701.38
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2030;76659.5
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2031;77633.16
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2032;78625.79
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2033;79635.29
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2034;80660.01
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2035;81698.24
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2036;82748.06
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2037;83808.91
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2038;84882.28
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2039;85969.74
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2040;87074.03
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2041;88199.09
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2042;89349.75
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2043;90531.46
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2044;91749.44
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2045;93008.54
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2046;94312.7
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2047;95666
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2048;97073.15
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2049;98540.4
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2050;100075
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2051;101682.4
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2052;103367.1
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2053;105131.9
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2054;106977.9
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2055;108905.6
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2056;110914.6
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2057;112992.7
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2058;115137.4
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2059;117343.4
SVN;GDPLTFORECAST;TOT;MLN_USD;A;2060;119604.1
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2016;674208.6206
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2017;683108.6401
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2018;696355.9032
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2019;711930.0876
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2020;739611.8
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2021;767194
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2022;792142
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2023;815009.3
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2024;836963.3
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2025;858864.9
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2026;881062.6
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2027;903868.2
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2028;927461.7
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2029;951947.3
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2030;977380.1
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2031;1003794
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2032;1031170
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2033;1059538
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2034;1088897
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2035;1119225
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2036;1150491
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2037;1182687
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2038;1215795
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2039;1249775
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2040;1284570
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2041;1320127
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2042;1356438
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2043;1393502
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2044;1431300
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2045;1469802
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2046;1508986
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2047;1548880
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2048;1589519
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2049;1630924
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2050;1673097
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2051;1716044
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2052;1759819
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2053;1804483
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2054;1850077
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2055;1896620
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2056;1944136
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2057;1992581
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2058;2042032
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2059;2092555
ZAF;GDPLTFORECAST;TOT;MLN_USD;A;2060;2144193
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2016;88882791
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2017;92222857.32
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2018;95823188.96
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2019;99585286.5
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2020;103037100
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2021;106369400
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2022;109667900
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2023;112969800
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2024;116310100
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2025;119707700
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2026;123158600
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2027;126660500
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2028;130211500
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2029;133809400
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2030;137451300
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2031;141134700
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2032;144854900
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2033;148609900
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2034;152396600
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2035;156212100
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2036;160055300
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2037;163927700
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2038;167831600
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2039;171768800
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2040;175741200
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2041;179751800
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2042;183803500
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2043;187900500
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2044;192046000
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2045;196242100
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2046;200491500
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2047;204800800
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2048;209175500
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2049;213620100
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2050;218138100
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2051;222732700
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2052;227400500
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2053;232143700
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2054;236962300
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2055;241856500
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2056;246828200
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2057;251890500
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2058;257049600
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2059;262310300
WLD;GDPLTFORECAST;TOT;MLN_USD;A;2060;267676800
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2016;48964263.6
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2017;50222396.35
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2018;51507660.66
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2019;52784186.5
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2020;53747620
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2021;54661280
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2022;55588500
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2023;56546590
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2024;57543220
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2025;58579050
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2026;59648860
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2027;60747840
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2028;61873140
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2029;63022310
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2030;64193530
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2031;65385930
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2032;66599900
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2033;67836250
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2034;69096350
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2035;70382000
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2036;71695460
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2037;73036720
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2038;74407390
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2039;75808720
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2040;77241640
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2041;78707240
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2042;80207970
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2043;81744230
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2044;83315770
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2045;84922270
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2046;86563660
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2047;88238300
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2048;89946430
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2049;91688490
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2050;93465100
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2051;95277360
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2052;97125140
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2053;99009150
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2054;100930100
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2055;102889400
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2056;104889100
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2057;106931900
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2058;109019700
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2059;111154100
OECD;GDPLTFORECAST;TOT;MLN_USD;A;2060;113337100
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2016;797458.2427
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2017;820296.8323
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2018;836759.9912
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2019;858402.9011
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2020;902409.5
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2021;946524
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2022;987153
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2023;1024183
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2024;1058515
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2025;1091179
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2026;1122919
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2027;1154323
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2028;1185764
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2029;1217496
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2030;1249683
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2031;1282416
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2032;1315642
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2033;1349303
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2034;1383300
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2035;1417535
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2036;1451941
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2037;1486562
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2038;1521394
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2039;1556448
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2040;1591765
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2041;1627421
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2042;1663452
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2043;1700009
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2044;1737252
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2045;1775313
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2046;1814275
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2047;1854153
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2048;1894902
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2049;1936439
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2050;1978687
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2051;2021602
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2052;2065161
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2053;2109365
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2054;2154236
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2055;2199823
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2056;2246188
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2057;2293391
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2058;2341499
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2059;2390600
ARG;GDPLTFORECAST;TOT;MLN_USD;A;2060;2440798
COL;GDPLTFORECAST;TOT;MLN_USD;A;2016;626878.7555
COL;GDPLTFORECAST;TOT;MLN_USD;A;2017;638094.8235
COL;GDPLTFORECAST;TOT;MLN_USD;A;2018;655555.6009
COL;GDPLTFORECAST;TOT;MLN_USD;A;2019;676395.0272
COL;GDPLTFORECAST;TOT;MLN_USD;A;2020;695907.3
COL;GDPLTFORECAST;TOT;MLN_USD;A;2021;715276.8
COL;GDPLTFORECAST;TOT;MLN_USD;A;2022;734767
COL;GDPLTFORECAST;TOT;MLN_USD;A;2023;754254.5
COL;GDPLTFORECAST;TOT;MLN_USD;A;2024;773662.4
COL;GDPLTFORECAST;TOT;MLN_USD;A;2025;793144.9
COL;GDPLTFORECAST;TOT;MLN_USD;A;2026;812736
COL;GDPLTFORECAST;TOT;MLN_USD;A;2027;832414.6
COL;GDPLTFORECAST;TOT;MLN_USD;A;2028;852190.3
COL;GDPLTFORECAST;TOT;MLN_USD;A;2029;872068.9
COL;GDPLTFORECAST;TOT;MLN_USD;A;2030;892049.9
COL;GDPLTFORECAST;TOT;MLN_USD;A;2031;912127.7
COL;GDPLTFORECAST;TOT;MLN_USD;A;2032;932338.6
COL;GDPLTFORECAST;TOT;MLN_USD;A;2033;952673.6
COL;GDPLTFORECAST;TOT;MLN_USD;A;2034;973119.4
COL;GDPLTFORECAST;TOT;MLN_USD;A;2035;993661.6
COL;GDPLTFORECAST;TOT;MLN_USD;A;2036;1014287
COL;GDPLTFORECAST;TOT;MLN_USD;A;2037;1034938
COL;GDPLTFORECAST;TOT;MLN_USD;A;2038;1055599
COL;GDPLTFORECAST;TOT;MLN_USD;A;2039;1076260
COL;GDPLTFORECAST;TOT;MLN_USD;A;2040;1096913
COL;GDPLTFORECAST;TOT;MLN_USD;A;2041;1117560
